Entity,Code,Day,total_vaccinations
Italy,ITA,2021-09-23,83484438
Italy,ITA,2021-09-24,83719280
Italy,ITA,2021-09-25,83924022
Italy,ITA,2021-09-26,84051207
Italy,ITA,2021-09-27,84272949
Italy,ITA,2021-09-28,84474937
Italy,ITA,2021-09-29,84671974
Italy,ITA,2021-09-30,84875626
Italy,ITA,2021-10-01,85051795
Italy,ITA,2021-10-02,85201849
Italy,ITA,2021-10-03,85287621
Italy,ITA,2021-10-04,85462026
Italy,ITA,2021-10-05,85627134
Italy,ITA,2021-10-06,85785245
Italy,ITA,2021-10-07,85945283
Italy,ITA,2021-10-08,86117428
Italy,ITA,2021-10-09,86265263
Italy,ITA,2021-10-10,86350299
Italy,ITA,2021-10-11,86532758
Italy,ITA,2021-10-12,86721533
Italy,ITA,2021-10-13,86925718
Italy,ITA,2021-10-14,87150194
Italy,ITA,2021-10-15,87368881
Italy,ITA,2021-10-16,87539395
Italy,ITA,2021-10-17,87643019
Italy,ITA,2021-10-18,87839113
Italy,ITA,2021-10-19,88024272
Italy,ITA,2021-10-20,88211234
Italy,ITA,2021-10-21,88401481
Italy,ITA,2021-10-22,88580861
Italy,ITA,2021-10-23,88713935
Italy,ITA,2021-10-24,88781071
Italy,ITA,2021-10-25,88949864
Italy,ITA,2021-10-26,89119836
Italy,ITA,2021-10-27,89301764
Italy,ITA,2021-10-28,89495786
Italy,ITA,2021-10-29,89677586
Italy,ITA,2021-10-30,89810809
Italy,ITA,2021-10-31,89871230
Italy,ITA,2021-11-01,89923482
Italy,ITA,2021-11-02,90090307
Italy,ITA,2021-11-03,90284558
Italy,ITA,2021-11-04,90485636
Italy,ITA,2021-11-05,90699362
Italy,ITA,2021-11-06,90850507
Italy,ITA,2021-11-07,90916849
Italy,ITA,2021-11-08,91115283
Italy,ITA,2021-11-09,91319389
Italy,ITA,2021-11-10,91532768
Italy,ITA,2021-11-11,91747396
Italy,ITA,2021-11-12,91966450
Italy,ITA,2021-11-13,92130162
Italy,ITA,2021-11-14,92202730
Italy,ITA,2021-11-15,92410919
Italy,ITA,2021-11-16,92625208
Italy,ITA,2021-11-17,92844116
Italy,ITA,2021-11-18,93081344
Italy,ITA,2021-11-19,93318778
Italy,ITA,2021-11-20,93507966
Italy,ITA,2021-11-21,93589104
Italy,ITA,2021-11-22,93837392
Italy,ITA,2021-11-23,94109275
Italy,ITA,2021-11-24,94381085
Jamaica,JAM,2021-03-09,0
Jamaica,JAM,2021-03-14,12099
Jamaica,JAM,2021-03-16,16096
Jamaica,JAM,2021-03-25,33000
Jamaica,JAM,2021-04-01,41901
Jamaica,JAM,2021-04-06,43944
Jamaica,JAM,2021-04-07,47728
Jamaica,JAM,2021-04-13,135473
Jamaica,JAM,2021-05-14,153146
Jamaica,JAM,2021-05-21,164703
Jamaica,JAM,2021-05-28,177883
Jamaica,JAM,2021-06-04,177889
Jamaica,JAM,2021-06-11,194315
Jamaica,JAM,2021-06-25,249983
Jamaica,JAM,2021-07-09,288320
Jamaica,JAM,2021-07-13,290382
Jamaica,JAM,2021-07-16,296243
Jamaica,JAM,2021-07-23,300902
Jamaica,JAM,2021-08-06,369960
Jamaica,JAM,2021-08-13,391076
Jamaica,JAM,2021-08-20,420627
Jamaica,JAM,2021-08-24,467658
Jamaica,JAM,2021-08-25,496976
Jamaica,JAM,2021-08-27,501676
Jamaica,JAM,2021-08-28,507469
Jamaica,JAM,2021-08-29,512469
Jamaica,JAM,2021-08-31,542888
Jamaica,JAM,2021-09-01,550010
Jamaica,JAM,2021-09-03,560898
Jamaica,JAM,2021-09-06,576590
Jamaica,JAM,2021-09-08,600021
Jamaica,JAM,2021-09-09,606286
Jamaica,JAM,2021-09-10,613962
Jamaica,JAM,2021-09-13,647687
Jamaica,JAM,2021-09-15,693827
Jamaica,JAM,2021-09-16,702693
Jamaica,JAM,2021-09-21,711694
Jamaica,JAM,2021-09-24,715860
Jamaica,JAM,2021-09-27,743184
Jamaica,JAM,2021-09-28,755782
Jamaica,JAM,2021-10-02,788984
Jamaica,JAM,2021-10-06,801649
Jamaica,JAM,2021-10-07,809234
Jamaica,JAM,2021-10-08,816569
Jamaica,JAM,2021-10-10,836309
Jamaica,JAM,2021-10-12,841024
Jamaica,JAM,2021-10-13,846389
Jamaica,JAM,2021-10-14,852062
Jamaica,JAM,2021-10-15,860482
Jamaica,JAM,2021-10-19,879843
Jamaica,JAM,2021-10-21,883738
Jamaica,JAM,2021-10-22,887675
Jamaica,JAM,2021-10-23,891142
Jamaica,JAM,2021-10-24,893629
Jamaica,JAM,2021-10-25,896658
Jamaica,JAM,2021-10-26,899344
Jamaica,JAM,2021-10-27,903310
Jamaica,JAM,2021-10-28,907371
Jamaica,JAM,2021-10-29,911601
Jamaica,JAM,2021-10-30,916541
Jamaica,JAM,2021-10-31,919992
Jamaica,JAM,2021-11-01,924129
Jamaica,JAM,2021-11-02,934529
Jamaica,JAM,2021-11-03,960723
Jamaica,JAM,2021-11-05,972401
Jamaica,JAM,2021-11-06,982121
Jamaica,JAM,2021-11-07,994691
Jamaica,JAM,2021-11-08,1004716
Jamaica,JAM,2021-11-09,1010477
Jamaica,JAM,2021-11-10,1018669
Jamaica,JAM,2021-11-11,1024440
Jamaica,JAM,2021-11-12,1031652
Jamaica,JAM,2021-11-13,1038132
Jamaica,JAM,2021-11-15,1050714
Jamaica,JAM,2021-11-16,1053739
Jamaica,JAM,2021-11-17,1058580
Jamaica,JAM,2021-11-18,1063640
Jamaica,JAM,2021-11-19,1067575
Jamaica,JAM,2021-11-20,1071648
Jamaica,JAM,2021-11-21,1078932
Jamaica,JAM,2021-11-23,1082214
Jamaica,JAM,2021-11-24,1086928
Japan,JPN,2021-02-17,125
Japan,JPN,2021-02-18,611
Japan,JPN,2021-02-19,5039
Japan,JPN,2021-02-22,11934
Japan,JPN,2021-02-24,17888
Japan,JPN,2021-02-25,21896
Japan,JPN,2021-02-26,28530
Japan,JPN,2021-03-01,31785
Japan,JPN,2021-03-02,34772
Japan,JPN,2021-03-03,37303
Japan,JPN,2021-03-04,39174
Japan,JPN,2021-03-05,46469
Japan,JPN,2021-03-08,70796
Japan,JPN,2021-03-09,107558
Japan,JPN,2021-03-10,148950
Japan,JPN,2021-03-11,181184
Japan,JPN,2021-03-12,230542
Japan,JPN,2021-03-15,290275
Japan,JPN,2021-03-16,359191
Japan,JPN,2021-03-17,437485
Japan,JPN,2021-03-18,508702
Japan,JPN,2021-03-19,578835
Japan,JPN,2021-03-22,652698
Japan,JPN,2021-03-23,699126
Japan,JPN,2021-03-24,741180
Japan,JPN,2021-03-25,775122
Japan,JPN,2021-03-26,822869
Japan,JPN,2021-03-29,890662
Japan,JPN,2021-03-30,949731
Japan,JPN,2021-03-31,1002739
Japan,JPN,2021-04-01,1050112
Japan,JPN,2021-04-02,1096698
Japan,JPN,2021-04-05,1196884
Japan,JPN,2021-04-06,1288566
Japan,JPN,2021-04-07,1393108
Japan,JPN,2021-04-08,1487606
Japan,JPN,2021-04-09,1592517
Japan,JPN,2021-04-12,1694191
Japan,JPN,2021-04-13,1752419
Japan,JPN,2021-04-14,1808495
Japan,JPN,2021-04-15,1870352
Japan,JPN,2021-04-16,1951691
Japan,JPN,2021-04-17,1960253
Japan,JPN,2021-04-18,1968952
Japan,JPN,2021-04-19,2124028
Japan,JPN,2021-04-20,2305110
Japan,JPN,2021-04-21,2523714
Japan,JPN,2021-04-22,2738010
Japan,JPN,2021-04-23,2977156
Japan,JPN,2021-04-24,3017983
Japan,JPN,2021-04-25,3043542
Japan,JPN,2021-04-26,3372956
Japan,JPN,2021-04-27,3662687
Japan,JPN,2021-04-28,3995987
Japan,JPN,2021-04-29,4017511
Japan,JPN,2021-04-30,4365615
Japan,JPN,2021-05-01,4409136
Japan,JPN,2021-05-02,4434292
Japan,JPN,2021-05-03,4442528
Japan,JPN,2021-05-04,4451668
Japan,JPN,2021-05-05,4462316
Japan,JPN,2021-05-06,4848177
Japan,JPN,2021-05-07,5044329
Japan,JPN,2021-05-08,5112955
Japan,JPN,2021-05-09,5194727
Japan,JPN,2021-05-10,5548009
Japan,JPN,2021-05-11,5885055
Japan,JPN,2021-05-12,6273284
Japan,JPN,2021-05-13,6695597
Japan,JPN,2021-05-14,7116487
Japan,JPN,2021-05-15,7287316
Japan,JPN,2021-05-16,7495054
Japan,JPN,2021-05-17,8102078
Japan,JPN,2021-05-18,8664931
Japan,JPN,2021-05-19,9303184
Japan,JPN,2021-05-20,9835661
Japan,JPN,2021-05-21,10415253
Japan,JPN,2021-05-22,10741001
Japan,JPN,2021-05-23,11089889
Japan,JPN,2021-05-24,11871450
Japan,JPN,2021-05-25,12531129
Japan,JPN,2021-05-26,13251273
Japan,JPN,2021-05-27,13985282
Japan,JPN,2021-05-28,14714342
Japan,JPN,2021-05-29,15242208
Japan,JPN,2021-05-30,15766836
Japan,JPN,2021-05-31,16659793
Japan,JPN,2021-06-01,17562362
Japan,JPN,2021-06-02,18512075
Japan,JPN,2021-06-03,19447730
Japan,JPN,2021-06-04,20362711
Japan,JPN,2021-06-05,21096863
Japan,JPN,2021-06-06,21832635
Japan,JPN,2021-06-07,22907823
Japan,JPN,2021-06-08,23999647
Japan,JPN,2021-06-09,25132631
Japan,JPN,2021-06-10,26235470
Japan,JPN,2021-06-11,27321141
Japan,JPN,2021-06-12,28237727
Japan,JPN,2021-06-13,29141831
Japan,JPN,2021-06-14,30348520
Japan,JPN,2021-06-15,31564153
Japan,JPN,2021-06-16,32818067
Japan,JPN,2021-06-17,34079950
Japan,JPN,2021-06-18,35290486
Japan,JPN,2021-06-19,36367150
Japan,JPN,2021-06-20,37443027
Japan,JPN,2021-06-21,38770832
Japan,JPN,2021-06-22,40116564
Japan,JPN,2021-06-23,41499789
Japan,JPN,2021-06-24,42867414
Japan,JPN,2021-06-25,44228530
Japan,JPN,2021-06-26,45486390
Japan,JPN,2021-06-27,46733138
Japan,JPN,2021-06-28,48120033
Japan,JPN,2021-06-29,49541415
Japan,JPN,2021-06-30,50966868
Japan,JPN,2021-07-01,52163267
Japan,JPN,2021-07-02,53299105
Japan,JPN,2021-07-03,54635362
Japan,JPN,2021-07-04,55904245
Japan,JPN,2021-07-05,57346739
Japan,JPN,2021-07-06,58818757
Japan,JPN,2021-07-07,60282475
Japan,JPN,2021-07-08,61731836
Japan,JPN,2021-07-09,63170515
Japan,JPN,2021-07-10,64625489
Japan,JPN,2021-07-11,65890918
Japan,JPN,2021-07-12,67257547
Japan,JPN,2021-07-13,68620161
Japan,JPN,2021-07-14,69975928
Japan,JPN,2021-07-15,71291729
Japan,JPN,2021-07-16,72613263
Japan,JPN,2021-07-17,73941379
Japan,JPN,2021-07-18,75133810
Japan,JPN,2021-07-19,76159902
Japan,JPN,2021-07-20,77436900
Japan,JPN,2021-07-21,78686082
Japan,JPN,2021-07-22,79229831
Japan,JPN,2021-07-23,79637557
Japan,JPN,2021-07-24,80749912
Japan,JPN,2021-07-25,81785714
Japan,JPN,2021-07-26,82987824
Japan,JPN,2021-07-27,84218748
Japan,JPN,2021-07-28,85449382
Japan,JPN,2021-07-29,86641319
Japan,JPN,2021-07-30,87831284
Japan,JPN,2021-07-31,89081552
Japan,JPN,2021-08-01,90023640
Japan,JPN,2021-08-02,90880374
Japan,JPN,2021-08-03,91697753
Japan,JPN,2021-08-04,98284206
Japan,JPN,2021-08-05,99651092
Japan,JPN,2021-08-09,102913015
Japan,JPN,2021-08-10,105680550
Japan,JPN,2021-08-11,107081571
Japan,JPN,2021-08-12,108179498
Japan,JPN,2021-08-15,109911890
Japan,JPN,2021-08-16,111050989
Japan,JPN,2021-08-17,113351510
Japan,JPN,2021-08-18,114664353
Japan,JPN,2021-08-19,115739998
Japan,JPN,2021-08-22,118310106
Japan,JPN,2021-08-24,122223024
Japan,JPN,2021-08-26,124534483
Japan,JPN,2021-08-29,127420574
Japan,JPN,2021-08-30,128759863
Japan,JPN,2021-08-31,130900617
Japan,JPN,2021-09-01,132033831
Japan,JPN,2021-09-02,133058203
Japan,JPN,2021-09-06,135685318
Japan,JPN,2021-09-07,139093325
Japan,JPN,2021-09-08,140295783
Japan,JPN,2021-09-09,141432726
Japan,JPN,2021-09-12,144312589
Japan,JPN,2021-09-13,145790344
Japan,JPN,2021-09-14,147586692
Japan,JPN,2021-09-15,148775011
Japan,JPN,2021-09-16,149882538
Japan,JPN,2021-09-20,153118707
Japan,JPN,2021-09-21,154971886
Japan,JPN,2021-09-23,156559895
Japan,JPN,2021-09-26,159494782
Japan,JPN,2021-09-27,161057159
Japan,JPN,2021-09-28,162577384
Japan,JPN,2021-09-29,163738220
Japan,JPN,2021-09-30,164859014
Japan,JPN,2021-10-03,167449378
Japan,JPN,2021-10-04,168762404
Japan,JPN,2021-10-05,170282269
Japan,JPN,2021-10-06,171193251
Japan,JPN,2021-10-07,172127058
Japan,JPN,2021-10-10,174631850
Japan,JPN,2021-10-11,175700765
Japan,JPN,2021-10-12,176881164
Japan,JPN,2021-10-13,177622120
Japan,JPN,2021-10-14,178255509
Japan,JPN,2021-10-17,180219121
Japan,JPN,2021-10-18,180976061
Japan,JPN,2021-10-19,182079899
Japan,JPN,2021-10-20,182719236
Japan,JPN,2021-10-21,183344047
Japan,JPN,2021-10-24,185079015
Japan,JPN,2021-10-25,185979201
Japan,JPN,2021-10-27,186742406
Japan,JPN,2021-10-28,187865740
Japan,JPN,2021-10-31,189319619
Japan,JPN,2021-11-01,190022071
Japan,JPN,2021-11-03,190595761
Japan,JPN,2021-11-04,191044946
Japan,JPN,2021-11-07,192078918
Japan,JPN,2021-11-08,192610138
Japan,JPN,2021-11-09,193095269
Japan,JPN,2021-11-11,193681996
Japan,JPN,2021-11-14,194370766
Japan,JPN,2021-11-15,194828997
Japan,JPN,2021-11-16,195111912
Japan,JPN,2021-11-17,195322820
Japan,JPN,2021-11-18,195490201
Japan,JPN,2021-11-21,196026726
Japan,JPN,2021-11-23,196319563
Japan,JPN,2021-11-24,196440455
Jersey,JEY,2021-03-14,45758
Jersey,JEY,2021-03-21,52265
Jersey,JEY,2021-03-28,59132
Jersey,JEY,2021-04-04,67760
Jersey,JEY,2021-04-11,70859
Jersey,JEY,2021-04-18,77185
Jersey,JEY,2021-04-25,82738
Jersey,JEY,2021-05-02,88404
Jersey,JEY,2021-05-12,94574
Jersey,JEY,2021-05-16,97366
Jersey,JEY,2021-05-19,99736
Jersey,JEY,2021-05-23,103044
Jersey,JEY,2021-05-26,105714
Jersey,JEY,2021-05-30,108577
Jersey,JEY,2021-06-02,110975
Jersey,JEY,2021-06-06,113192
Jersey,JEY,2021-06-09,114615
Jersey,JEY,2021-06-13,116607
Jersey,JEY,2021-06-16,118216
Jersey,JEY,2021-06-20,119975
Jersey,JEY,2021-06-23,121209
Jersey,JEY,2021-06-27,122930
Jersey,JEY,2021-07-04,126554
Jersey,JEY,2021-07-07,128652
Jersey,JEY,2021-07-11,130793
Jersey,JEY,2021-07-14,132739
Jersey,JEY,2021-07-18,135379
Jersey,JEY,2021-07-21,137530
Jersey,JEY,2021-07-25,140245
Jersey,JEY,2021-07-28,142066
Jersey,JEY,2021-08-01,143244
Jersey,JEY,2021-08-04,144126
Jersey,JEY,2021-08-08,144896
Jersey,JEY,2021-08-11,145657
Jersey,JEY,2021-08-15,146439
Jersey,JEY,2021-08-18,146855
Jersey,JEY,2021-08-22,147643
Jersey,JEY,2021-08-29,148729
Jersey,JEY,2021-09-01,149353
Jersey,JEY,2021-09-05,149748
Jersey,JEY,2021-09-08,150070
Jersey,JEY,2021-09-12,150379
Jersey,JEY,2021-09-15,150652
Jersey,JEY,2021-09-19,150891
Jersey,JEY,2021-09-22,151059
Jersey,JEY,2021-09-26,153196
Jersey,JEY,2021-09-29,154921
Jersey,JEY,2021-10-03,157280
Jersey,JEY,2021-10-06,159090
Jersey,JEY,2021-10-13,162928
Jersey,JEY,2021-10-17,165076
Jersey,JEY,2021-10-20,166909
Jersey,JEY,2021-10-24,169124
Jersey,JEY,2021-10-27,170775
Jersey,JEY,2021-10-31,172720
Jersey,JEY,2021-11-03,174137
Jersey,JEY,2021-11-07,176025
Jersey,JEY,2021-11-10,177513
Jersey,JEY,2021-11-14,179485
Jersey,JEY,2021-11-17,181102
Jordan,JOR,2021-01-12,0
Jordan,JOR,2021-01-23,30000
Jordan,JOR,2021-01-31,40000
Jordan,JOR,2021-02-22,80000
Jordan,JOR,2021-02-25,150000
Jordan,JOR,2021-03-15,204151
Jordan,JOR,2021-03-17,241868
Jordan,JOR,2021-03-21,272648
Jordan,JOR,2021-03-24,320140
Jordan,JOR,2021-03-30,409203
Jordan,JOR,2021-04-07,524533
Jordan,JOR,2021-04-14,665226
Jordan,JOR,2021-04-19,732052
Jordan,JOR,2021-04-29,919922
Jordan,JOR,2021-05-04,1091048
Jordan,JOR,2021-05-18,1419950
Jordan,JOR,2021-05-26,1750000
Jordan,JOR,2021-05-27,1879809
Jordan,JOR,2021-05-28,1904235
Jordan,JOR,2021-06-06,2307978
Jordan,JOR,2021-06-08,2487617
Jordan,JOR,2021-06-10,2515014
Jordan,JOR,2021-06-11,2515652
Jordan,JOR,2021-06-13,2601824
Jordan,JOR,2021-06-14,2681287
Jordan,JOR,2021-06-15,2751281
Jordan,JOR,2021-06-16,2818027
Jordan,JOR,2021-06-17,2891997
Jordan,JOR,2021-06-18,2893320
Jordan,JOR,2021-06-19,2914335
Jordan,JOR,2021-06-20,3099657
Jordan,JOR,2021-06-21,3197278
Jordan,JOR,2021-06-24,3341638
Jordan,JOR,2021-06-25,3378945
Jordan,JOR,2021-06-26,3440724
Jordan,JOR,2021-06-27,3522719
Jordan,JOR,2021-06-28,3617998
Jordan,JOR,2021-06-30,3907618
Jordan,JOR,2021-07-02,3916223
Jordan,JOR,2021-07-04,3995188
Jordan,JOR,2021-07-05,4053724
Jordan,JOR,2021-07-06,4116064
Jordan,JOR,2021-07-07,4180380
Jordan,JOR,2021-07-09,4244779
Jordan,JOR,2021-07-11,4312212
Jordan,JOR,2021-07-12,4366297
Jordan,JOR,2021-07-13,4407580
Jordan,JOR,2021-07-14,4453670
Jordan,JOR,2021-07-15,4524542
Jordan,JOR,2021-07-17,4574361
Jordan,JOR,2021-07-18,4641453
Jordan,JOR,2021-07-19,4644073
Jordan,JOR,2021-07-21,4644140
Jordan,JOR,2021-07-22,4668898
Jordan,JOR,2021-07-24,4748953
Jordan,JOR,2021-07-25,4848741
Jordan,JOR,2021-07-26,4945351
Jordan,JOR,2021-07-27,5028619
Jordan,JOR,2021-07-29,5155730
Jordan,JOR,2021-07-30,5173865
Jordan,JOR,2021-07-31,5214727
Jordan,JOR,2021-08-01,5265074
Jordan,JOR,2021-08-09,5620347
Jordan,JOR,2021-08-10,5621602
Jordan,JOR,2021-08-11,5684478
Jordan,JOR,2021-08-13,5692336
Jordan,JOR,2021-08-14,5741689
Jordan,JOR,2021-08-15,5791708
Jordan,JOR,2021-08-16,5845629
Jordan,JOR,2021-08-17,5897072
Jordan,JOR,2021-08-18,5953209
Jordan,JOR,2021-08-19,5999613
Jordan,JOR,2021-08-20,6007827
Jordan,JOR,2021-08-21,6043931
Jordan,JOR,2021-08-22,6098386
Jordan,JOR,2021-08-23,6135960
Jordan,JOR,2021-08-24,6185774
Jordan,JOR,2021-08-25,6223438
Jordan,JOR,2021-08-26,6259831
Jordan,JOR,2021-08-27,6266164
Jordan,JOR,2021-08-28,6291218
Jordan,JOR,2021-08-29,6371558
Jordan,JOR,2021-08-31,6422943
Jordan,JOR,2021-09-01,6452806
Jordan,JOR,2021-09-03,6457892
Jordan,JOR,2021-09-04,6478391
Jordan,JOR,2021-09-05,6512659
Jordan,JOR,2021-09-06,6569452
Jordan,JOR,2021-09-08,6594040
Jordan,JOR,2021-09-09,6617461
Jordan,JOR,2021-09-10,6621480
Jordan,JOR,2021-09-11,6639608
Jordan,JOR,2021-09-12,6669093
Jordan,JOR,2021-09-13,6695777
Jordan,JOR,2021-09-14,6721452
Jordan,JOR,2021-09-15,6745641
Jordan,JOR,2021-09-16,6766704
Jordan,JOR,2021-09-17,6770298
Jordan,JOR,2021-09-18,6786367
Jordan,JOR,2021-09-19,6805103
Jordan,JOR,2021-09-20,6824232
Jordan,JOR,2021-09-21,6847557
Jordan,JOR,2021-09-22,6866023
Jordan,JOR,2021-09-23,6882807
Jordan,JOR,2021-09-24,6886546
Jordan,JOR,2021-09-25,6903943
Jordan,JOR,2021-09-26,6920178
Jordan,JOR,2021-09-27,6942596
Jordan,JOR,2021-09-28,6960192
Jordan,JOR,2021-09-29,6976290
Jordan,JOR,2021-09-30,7002305
Jordan,JOR,2021-10-01,7005022
Jordan,JOR,2021-10-02,7019525
Jordan,JOR,2021-10-03,7037813
Jordan,JOR,2021-10-04,7062866
Jordan,JOR,2021-10-05,7082081
Jordan,JOR,2021-10-07,7119810
Jordan,JOR,2021-10-08,7122254
Jordan,JOR,2021-10-09,7153612
Jordan,JOR,2021-10-12,7185258
Jordan,JOR,2021-10-13,7199291
Jordan,JOR,2021-10-14,7213207
Jordan,JOR,2021-10-15,7214980
Jordan,JOR,2021-10-16,7226625
Jordan,JOR,2021-10-17,7238510
Jordan,JOR,2021-10-18,7249891
Jordan,JOR,2021-10-19,7283306
Jordan,JOR,2021-10-21,7306637
Jordan,JOR,2021-10-22,7310446
Jordan,JOR,2021-10-23,7330320
Jordan,JOR,2021-10-24,7354774
Jordan,JOR,2021-10-25,7378157
Jordan,JOR,2021-10-26,7400075
Jordan,JOR,2021-10-27,7419676
Jordan,JOR,2021-10-28,7440887
Jordan,JOR,2021-10-29,7443329
Jordan,JOR,2021-10-30,7458688
Jordan,JOR,2021-10-31,7476831
Jordan,JOR,2021-11-01,7497107
Jordan,JOR,2021-11-02,7514459
Jordan,JOR,2021-11-03,7530990
Jordan,JOR,2021-11-04,7546438
Jordan,JOR,2021-11-05,7548386
Jordan,JOR,2021-11-06,7560343
Jordan,JOR,2021-11-07,7574613
Jordan,JOR,2021-11-08,7589001
Jordan,JOR,2021-11-09,7602182
Jordan,JOR,2021-11-10,7612454
Jordan,JOR,2021-11-11,7629483
Jordan,JOR,2021-11-12,7632014
Jordan,JOR,2021-11-13,7643784
Jordan,JOR,2021-11-14,7662371
Jordan,JOR,2021-11-15,7681383
Jordan,JOR,2021-11-16,7696996
Jordan,JOR,2021-11-18,7728788
Jordan,JOR,2021-11-20,7742207
Jordan,JOR,2021-11-21,7755890
Jordan,JOR,2021-11-22,7769308
Jordan,JOR,2021-11-23,7788938
Jordan,JOR,2021-11-24,7804321
Kazakhstan,KAZ,2021-01-31,0
Kazakhstan,KAZ,2021-02-11,14000
Kazakhstan,KAZ,2021-02-24,22294
Kazakhstan,KAZ,2021-03-15,87902
Kazakhstan,KAZ,2021-03-18,109995
Kazakhstan,KAZ,2021-04-10,385281
Kazakhstan,KAZ,2021-04-12,443974
Kazakhstan,KAZ,2021-04-18,856906
Kazakhstan,KAZ,2021-04-21,893164
Kazakhstan,KAZ,2021-04-22,956101
Kazakhstan,KAZ,2021-04-24,1001805
Kazakhstan,KAZ,2021-04-27,1133982
Kazakhstan,KAZ,2021-04-28,1559836
Kazakhstan,KAZ,2021-05-04,1769678
Kazakhstan,KAZ,2021-05-05,2025911
Kazakhstan,KAZ,2021-05-07,2158924
Kazakhstan,KAZ,2021-05-11,2455655
Kazakhstan,KAZ,2021-05-14,2512860
Kazakhstan,KAZ,2021-05-15,2564012
Kazakhstan,KAZ,2021-05-16,2590798
Kazakhstan,KAZ,2021-05-17,2603997
Kazakhstan,KAZ,2021-05-18,2650169
Kazakhstan,KAZ,2021-05-19,2700694
Kazakhstan,KAZ,2021-05-20,2754555
Kazakhstan,KAZ,2021-05-21,2808926
Kazakhstan,KAZ,2021-05-22,2872258
Kazakhstan,KAZ,2021-05-23,2902678
Kazakhstan,KAZ,2021-05-24,2914650
Kazakhstan,KAZ,2021-05-25,2964855
Kazakhstan,KAZ,2021-05-26,3009654
Kazakhstan,KAZ,2021-05-27,3097941
Kazakhstan,KAZ,2021-05-29,3140963
Kazakhstan,KAZ,2021-05-31,3170032
Kazakhstan,KAZ,2021-06-01,3206473
Kazakhstan,KAZ,2021-06-02,3241998
Kazakhstan,KAZ,2021-06-03,3276918
Kazakhstan,KAZ,2021-06-04,3323620
Kazakhstan,KAZ,2021-06-05,3375005
Kazakhstan,KAZ,2021-06-06,3409522
Kazakhstan,KAZ,2021-06-07,3435240
Kazakhstan,KAZ,2021-06-08,3498939
Kazakhstan,KAZ,2021-06-09,3566878
Kazakhstan,KAZ,2021-06-10,3635425
Kazakhstan,KAZ,2021-06-11,3714092
Kazakhstan,KAZ,2021-06-12,3806686
Kazakhstan,KAZ,2021-06-13,3861948
Kazakhstan,KAZ,2021-06-14,3890186
Kazakhstan,KAZ,2021-06-15,3982697
Kazakhstan,KAZ,2021-06-16,4068193
Kazakhstan,KAZ,2021-06-17,4157358
Kazakhstan,KAZ,2021-06-18,4255193
Kazakhstan,KAZ,2021-06-19,4345853
Kazakhstan,KAZ,2021-06-20,4397655
Kazakhstan,KAZ,2021-06-21,4428255
Kazakhstan,KAZ,2021-06-22,4525197
Kazakhstan,KAZ,2021-06-23,4611224
Kazakhstan,KAZ,2021-06-24,4713807
Kazakhstan,KAZ,2021-06-25,4826715
Kazakhstan,KAZ,2021-06-26,4951029
Kazakhstan,KAZ,2021-06-27,5021117
Kazakhstan,KAZ,2021-06-28,5070217
Kazakhstan,KAZ,2021-06-29,5201167
Kazakhstan,KAZ,2021-06-30,5335768
Kazakhstan,KAZ,2021-07-01,5453306
Kazakhstan,KAZ,2021-07-02,5588733
Kazakhstan,KAZ,2021-07-03,5747548
Kazakhstan,KAZ,2021-07-04,5892097
Kazakhstan,KAZ,2021-07-05,5961831
Kazakhstan,KAZ,2021-07-06,6058585
Kazakhstan,KAZ,2021-07-07,6142705
Kazakhstan,KAZ,2021-07-08,6303889
Kazakhstan,KAZ,2021-07-09,6470158
Kazakhstan,KAZ,2021-07-10,6631615
Kazakhstan,KAZ,2021-07-11,6742275
Kazakhstan,KAZ,2021-07-12,6814950
Kazakhstan,KAZ,2021-07-13,6977194
Kazakhstan,KAZ,2021-07-14,7143683
Kazakhstan,KAZ,2021-07-15,7303180
Kazakhstan,KAZ,2021-07-17,7567360
Kazakhstan,KAZ,2021-07-18,7645097
Kazakhstan,KAZ,2021-07-19,7693534
Kazakhstan,KAZ,2021-07-20,7819581
Kazakhstan,KAZ,2021-07-21,7872926
Kazakhstan,KAZ,2021-07-22,8001622
Kazakhstan,KAZ,2021-07-23,8130877
Kazakhstan,KAZ,2021-07-24,8268903
Kazakhstan,KAZ,2021-07-25,8359068
Kazakhstan,KAZ,2021-07-26,8409760
Kazakhstan,KAZ,2021-07-27,8545226
Kazakhstan,KAZ,2021-07-28,8667367
Kazakhstan,KAZ,2021-07-29,8811134
Kazakhstan,KAZ,2021-07-30,8953785
Kazakhstan,KAZ,2021-07-31,9101581
Kazakhstan,KAZ,2021-08-01,9208838
Kazakhstan,KAZ,2021-08-02,9266699
Kazakhstan,KAZ,2021-08-03,9422035
Kazakhstan,KAZ,2021-08-04,9579252
Kazakhstan,KAZ,2021-08-05,9733159
Kazakhstan,KAZ,2021-08-06,9866185
Kazakhstan,KAZ,2021-08-07,10004227
Kazakhstan,KAZ,2021-08-08,10083693
Kazakhstan,KAZ,2021-08-09,10133567
Kazakhstan,KAZ,2021-08-10,10253180
Kazakhstan,KAZ,2021-08-11,10384678
Kazakhstan,KAZ,2021-08-12,10503374
Kazakhstan,KAZ,2021-08-13,10607929
Kazakhstan,KAZ,2021-08-14,10712219
Kazakhstan,KAZ,2021-08-15,10774674
Kazakhstan,KAZ,2021-08-16,10810765
